Ticker,Start Date,End Date,Start Price,End Price,Percentage Increase
UXIN,2022-07-01,2022-09-30,45.0,60.0,33.33
GPS,2022-10-03,2022-12-30,7.82,10.42,33.33
VNT,2024-01-02,2024-03-28,33.97,45.3,33.33
EFSH,2021-01-04,2021-03-31,7251.88,9669.17,33.33
TOL,2021-01-04,2021-03-31,40.75,54.33,33.33
ABAT,2022-01-03,2022-03-31,15.3,20.4,33.33
ING,2020-10-01,2020-12-31,5.33,7.11,33.33
UWHR,2021-01-04,2021-03-31,4.98,6.64,33.33
MTAM,2022-04-01,2022-06-30,11.25,15.0,33.33
TREX,2021-10-01,2021-12-31,101.29,135.03,33.31
PKX,2023-07-03,2023-09-29,75.99,101.3,33.31
GFL,2020-10-01,2020-12-31,21.71,28.94,33.3
PROF,2023-04-03,2023-06-30,9.76,13.01,33.3
NJR,2020-10-01,2020-12-31,23.37,31.15,33.3
FDBC,2020-10-01,2020-12-31,43.29,57.7,33.29
FCF,2021-01-04,2021-03-31,9.56,12.74,33.29
KSCP,2023-07-03,2023-09-29,29.75,39.65,33.28
COTY,2021-01-04,2021-03-31,6.76,9.01,33.28
MXF,2020-10-01,2020-12-31,8.75,11.67,33.27
TKO,2023-01-03,2023-03-31,65.88,87.79,33.27
VRRM,2020-10-01,2020-12-31,10.07,13.42,33.27
RBNK,2022-07-01,2022-09-30,15.0,19.99,33.27
CCRN,2022-07-01,2022-09-30,21.29,28.37,33.26
BRBS,2020-10-01,2020-12-31,8.2,10.92,33.26
VINO,2021-04-01,2021-06-30,4620.0,6156.0,33.25
AVDX,2023-04-03,2023-06-30,7.79,10.38,33.25
CPSH,2022-01-03,2022-03-31,3.91,5.21,33.25
DXCM,2022-10-03,2022-12-30,84.98,113.24,33.25
UPWK,2021-01-04,2021-03-31,33.6,44.77,33.24
SBSW,2022-01-03,2022-03-31,11.22,14.94,33.24
TAYD,2022-10-03,2022-12-30,10.65,14.19,33.24
AFIIQ,2021-01-04,2021-03-31,3.67,4.89,33.24
CIX,2024-01-02,2024-03-28,23.7,31.58,33.24
CLMB,2021-10-01,2021-12-31,25.21,33.6,33.24
EC,2020-10-01,2020-12-31,5.87,7.83,33.23
GIFI,2023-10-02,2023-12-29,3.25,4.33,33.23
BRBR,2023-01-03,2023-03-31,25.52,34.0,33.23
DELL,2023-04-03,2023-06-30,39.64,52.81,33.22
SFST,2021-01-04,2021-03-31,35.19,46.88,33.22
BIMT,2024-01-02,2024-03-28,3.01,4.01,33.22
GNK,2021-01-04,2021-03-31,5.7,7.59,33.21
SCWX,2021-04-01,2021-06-30,13.91,18.53,33.21
GCT,2024-01-02,2024-03-28,20.06,26.72,33.2
TNC,2024-01-02,2024-03-28,90.78,120.93,33.2
ZWS,2020-10-01,2020-12-31,28.71,38.25,33.2
NET,2023-10-02,2023-12-29,62.51,83.26,33.19
CFRUY,2020-10-01,2020-12-31,6.04,8.04,33.18
BIOX,2021-04-01,2021-06-30,10.55,14.05,33.18
GREE,2021-07-01,2021-09-30,191.79,255.4,33.17
BNKD,2023-01-03,2023-03-31,10.01,13.33,33.17
CURLF,2024-01-02,2024-03-28,4.01,5.34,33.17
TPIC,2023-01-03,2023-03-31,9.8,13.05,33.16
MET,2021-01-04,2021-03-31,40.93,54.5,33.16
DFIN,2021-10-01,2021-12-31,35.4,47.14,33.16
GTHX,2021-01-04,2021-03-31,18.07,24.06,33.15
ZG,2023-01-03,2023-03-31,32.82,43.7,33.15
FDUS,2020-10-01,2020-12-31,6.37,8.48,33.15
SHNY,2023-10-02,2023-12-29,20.76,27.65,33.15
RAPT,2022-07-01,2022-09-30,18.07,24.06,33.15
CHKEL,2021-07-01,2021-09-30,21.96,29.24,33.15
MFIC,2021-01-04,2021-03-31,6.83,9.09,33.14
VLO,2022-01-03,2022-03-31,70.58,93.97,33.14
LNSR,2024-04-01,2024-06-28,3.38,4.5,33.14
BHLB,2021-01-04,2021-03-31,15.47,20.59,33.14
DXPE,2023-04-03,2023-06-30,27.35,36.41,33.13
SHAK,2023-01-03,2023-03-31,41.68,55.49,33.13
STRL,2020-10-01,2020-12-31,13.98,18.61,33.12
PDFS,2021-10-01,2021-12-31,23.88,31.79,33.12
ALOT,2020-10-01,2020-12-31,8.0,10.65,33.12
AKR,2020-10-01,2020-12-31,9.22,12.27,33.11
XBIO,2023-01-03,2023-03-31,3.05,4.06,33.11
W,2021-01-04,2021-03-31,236.46,314.75,33.11
CYBR,2023-10-02,2023-12-29,164.56,219.05,33.11
YTFD,2022-04-01,2022-06-30,6.01,8.0,33.11
IPX,2023-07-03,2023-09-29,7.34,9.77,33.11
MTX,2023-10-02,2023-12-29,53.36,71.03,33.11
FPI,2021-01-04,2021-03-31,7.79,10.37,33.1
ENDI,2021-10-01,2021-12-31,7.1,9.45,33.1
WTBA,2023-10-02,2023-12-29,15.27,20.33,33.09
NSSC,2021-01-04,2021-03-31,12.89,17.15,33.09
PTCAY,2021-01-04,2021-03-31,12.74,16.95,33.08
NRG,2024-01-02,2024-03-28,50.31,66.95,33.08
LAMR,2023-10-02,2023-12-29,77.24,102.79,33.08
SCL,2023-10-02,2023-12-29,70.1,93.29,33.07
ALGM,2022-10-03,2022-12-30,22.56,30.02,33.07
ON,2022-07-01,2022-09-30,46.84,62.33,33.07
ALGT,2023-01-03,2023-03-31,66.81,88.9,33.07
ISPC,2021-10-01,2021-12-31,117.4,156.2,33.05
GHC,2020-10-01,2020-12-31,385.7,513.15,33.05
XXII,2021-04-01,2021-06-30,835.2,1111.2,33.05
PKBK,2020-10-01,2020-12-31,10.26,13.64,33.04
ARHS,2023-04-03,2023-06-30,7.58,10.08,33.04
HL,2023-10-02,2023-12-29,3.6,4.79,33.04
AMWL,2023-10-02,2023-12-29,22.4,29.8,33.04
CTBI,2020-10-01,2020-12-31,23.87,31.75,33.03
RRR,2021-01-04,2021-03-31,20.84,27.72,33.02
BTOG,2021-10-01,2021-12-31,30.9,41.1,33.01
NEGG,2020-10-01,2020-12-31,3.12,4.15,33.01
SMTC,2020-10-01,2020-12-31,54.2,72.09,33.01
VNDA,2020-10-01,2020-12-31,9.88,13.14,33.0
NOK,2021-04-01,2021-06-30,3.67,4.88,33.0
BGC,2023-01-03,2023-03-31,3.89,5.17,33.0
CIEN,2020-10-01,2020-12-31,39.74,52.85,32.99
BCYC,2022-07-01,2022-09-30,17.49,23.26,32.99
VINO,2024-04-01,2024-06-28,4.85,6.45,32.99
CAL,2024-01-02,2024-03-28,30.72,40.85,32.98
AMPH,2023-01-03,2023-03-31,28.2,37.5,32.98
FNMAM,2023-10-02,2023-12-29,3.67,4.88,32.97
SGH,2020-10-01,2020-12-31,14.15,18.82,32.97
SYBT,2023-10-02,2023-12-29,38.01,50.55,32.97
CBRE,2021-01-04,2021-03-31,59.5,79.11,32.96
MCRI,2022-10-03,2022-12-30,52.73,70.1,32.96
LGF-A,2021-04-01,2021-06-30,15.57,20.7,32.95
ATMP,2020-10-01,2020-12-31,7.08,9.42,32.95
MLPR,2021-01-04,2021-03-31,14.78,19.65,32.95
DBE,2022-01-03,2022-03-31,16.6,22.06,32.95
SKE,2020-10-01,2020-12-31,8.18,10.88,32.94
GMED,2020-10-01,2020-12-31,49.06,65.22,32.94
FNGO,2023-10-02,2023-12-29,34.64,46.05,32.94
BSY,2020-10-01,2020-12-31,30.07,39.97,32.94
ARCT,2021-07-01,2021-09-30,35.94,47.78,32.94
FRTX,2021-01-04,2021-03-31,36.9,49.05,32.93
LAKE,2020-10-01,2020-12-31,20.22,26.88,32.93
ONEW,2023-10-02,2023-12-29,25.42,33.79,32.93
FUNC,2020-10-01,2020-12-31,10.17,13.52,32.92
GOLD,2022-01-03,2022-03-31,17.14,22.78,32.9
GDS,2024-04-01,2024-06-28,6.99,9.29,32.9
MPC,2024-01-02,2024-03-28,150.18,199.58,32.9
CRWD,2023-01-03,2023-03-31,103.28,137.26,32.9
BRLT,2021-10-01,2021-12-31,13.59,18.06,32.89
FSTR,2023-07-03,2023-09-29,14.23,18.91,32.89
NBTB,2023-10-02,2023-12-29,30.76,40.87,32.89
EOG,2022-01-03,2022-03-31,79.03,105.03,32.89
NVTS,2021-10-20,2021-12-31,12.8,17.01,32.89
EPM,2022-01-03,2022-03-31,4.26,5.66,32.88
ULBI,2024-01-02,2024-03-28,6.63,8.81,32.88
FCNCB,2023-01-03,2023-03-31,667.4,886.84,32.88
BCDA,2022-07-01,2022-09-30,21.9,29.1,32.88
USLM,2022-10-03,2022-12-30,21.05,27.97,32.86
ELF,2020-10-01,2020-12-31,18.96,25.19,32.86
STEP,2024-04-01,2024-06-28,34.39,45.69,32.86
FHN,2021-01-04,2021-03-31,11.18,14.86,32.85
BAP,2020-10-01,2020-12-31,119.84,159.21,32.85
IMO,2022-01-03,2022-03-31,34.15,45.37,32.85
RHP,2023-10-02,2023-12-29,81.13,107.77,32.85
DY,2023-10-02,2023-12-29,86.63,115.09,32.85
SPLP,2021-01-04,2021-03-31,10.35,13.75,32.85
BZH,2021-10-01,2021-12-31,17.48,23.22,32.84
OILCF,2024-01-02,2024-03-28,3.38,4.49,32.84
DSGR,2022-04-01,2022-06-30,19.34,25.69,32.83
FSP,2021-01-04,2021-03-31,3.43,4.55,32.83
SMG,2020-10-01,2020-12-31,132.9,176.52,32.82
BMO,2020-10-01,2020-12-31,48.69,64.68,32.82
CSAN,2022-01-03,2022-03-31,13.68,18.16,32.8
SHOO,2023-10-02,2023-12-29,31.17,41.4,32.8
SDRL,2023-01-03,2023-03-31,30.24,40.16,32.8
HSBC,2020-10-01,2020-12-31,15.42,20.48,32.8
AVDX,2023-10-02,2023-12-29,9.33,12.39,32.8
NCRA,2021-04-01,2021-06-30,3.75,4.98,32.8
HOFT,2023-10-02,2023-12-29,18.86,25.04,32.79
IHICY,2022-10-03,2022-12-30,5.49,7.29,32.79
TREX,2023-04-03,2023-06-30,49.37,65.56,32.79
FBRX,2023-10-02,2023-12-29,15.48,20.55,32.79
MPC,2021-01-04,2021-03-31,36.76,48.81,32.79
MINDP,2020-10-01,2020-12-31,14.19,18.84,32.78
BKD,2022-01-03,2022-03-31,5.31,7.05,32.77
HFWA,2023-10-02,2023-12-29,15.55,20.64,32.76
GFAI,2022-01-03,2022-03-31,46.4,61.6,32.76
ASPN,2021-07-01,2021-09-30,34.66,46.01,32.75
PBR,2022-01-03,2022-03-31,4.83,6.41,32.74
XHR,2021-01-04,2021-03-31,13.78,18.3,32.74
JXN,2024-01-02,2024-03-28,48.95,64.97,32.73
CCLDP,2024-04-01,2024-06-28,6.08,8.07,32.73
BNPQY,2022-10-03,2022-12-30,18.75,24.89,32.73
DSGR,2022-10-03,2022-12-30,13.89,18.43,32.73
FULC,2022-01-03,2022-03-31,17.82,23.65,32.72
CGC,2023-07-03,2023-09-29,5.9,7.83,32.71
QVCD,2023-10-02,2023-12-29,7.61,10.09,32.71
CNMD,2023-04-03,2023-06-30,101.24,134.36,32.71
GDRX,2023-01-03,2023-03-31,4.71,6.25,32.7
EQH,2021-01-04,2021-03-31,22.43,29.76,32.7
PAYC,2021-07-01,2021-09-30,369.4,490.19,32.7
SPR,2021-01-04,2021-03-31,36.6,48.57,32.7
REZI,2021-01-04,2021-03-31,21.29,28.25,32.69
ACORQ,2020-10-01,2020-12-31,62.4,82.8,32.69
DLHC,2023-10-02,2023-12-29,11.87,15.75,32.69
MMI,2020-10-01,2020-12-31,26.37,34.98,32.68
BCH,2020-10-01,2020-12-31,11.68,15.5,32.68
SBCF,2023-10-02,2023-12-29,20.98,27.84,32.68
CNX,2021-01-04,2021-03-31,11.08,14.7,32.67
DHI,2021-01-04,2021-03-31,64.99,86.22,32.67
THO,2023-04-03,2023-06-30,76.21,101.11,32.66
SBR,2021-04-01,2021-06-30,21.96,29.13,32.66
NAMS,2023-10-02,2023-12-29,8.42,11.17,32.66
BFST,2023-10-02,2023-12-29,18.22,24.17,32.66
MEC,2023-10-02,2023-12-29,10.87,14.42,32.66
ONB,2020-10-01,2020-12-31,11.01,14.61,32.66
NSIT,2020-10-01,2020-12-31,57.36,76.09,32.65
JANL,2022-07-01,2022-09-30,40.0,53.06,32.65
PRTH,2022-07-01,2022-09-30,3.4,4.51,32.65
YAHOY,2023-10-02,2023-12-29,5.3,7.03,32.64
LRN,2023-10-02,2023-12-29,44.76,59.37,32.64
THNPY,2023-01-03,2023-03-31,15.15,20.09,32.64
BCC,2023-10-02,2023-12-29,93.49,124.01,32.64
MYND,2023-07-03,2023-09-29,4.31,5.72,32.63
SENEM,2022-10-03,2022-12-30,49.0,64.99,32.63
SPG,2020-10-01,2020-12-31,52.39,69.48,32.63
CGBD,2021-01-04,2021-03-31,6.79,9.01,32.63
CODGF,2022-10-03,2022-12-30,34.81,46.17,32.62
TTGT,2020-10-01,2020-12-31,44.57,59.11,32.62
EAT,2021-01-04,2021-03-31,53.58,71.06,32.62
CAPR,2024-01-02,2024-03-28,5.12,6.79,32.62
BTO,2021-01-04,2021-03-31,22.32,29.6,32.62
DRD,2022-10-03,2022-12-30,5.15,6.83,32.62
SPRC,2023-10-02,2023-12-29,3.68,4.88,32.61
LND,2022-01-03,2022-03-31,3.87,5.14,32.61
LEGH,2023-10-02,2023-12-29,19.02,25.22,32.6
POCI,2021-10-01,2021-12-31,5.43,7.2,32.6
TMDX,2023-01-03,2023-03-31,57.11,75.73,32.6
AMRK,2021-07-01,2021-09-30,20.29,26.9,32.59
ZION,2023-10-02,2023-12-29,32.15,42.62,32.59
COFS,2022-10-03,2022-12-30,20.38,27.02,32.59
VSTO,2021-01-04,2021-03-31,24.19,32.07,32.58
FMCKP,2024-04-01,2024-06-28,5.34,7.08,32.58
GTES,2024-01-02,2024-03-28,13.36,17.71,32.56
AMUB,2020-10-01,2020-12-31,5.1,6.76,32.56
YTFD,2023-07-03,2023-09-29,3.01,3.99,32.56
BLX,2020-10-01,2020-12-31,9.48,12.57,32.56
TDS,2024-04-01,2024-06-28,15.61,20.69,32.55
IPX,2023-04-03,2023-06-30,5.5,7.29,32.55
AMRC,2021-10-01,2021-12-31,61.44,81.44,32.55
QTRX,2021-01-04,2021-03-31,44.11,58.47,32.55
HPQ,2021-01-04,2021-03-31,21.42,28.39,32.54
AYI,2024-01-02,2024-03-28,202.52,268.41,32.54
PNBK,2020-10-01,2020-12-31,7.5,9.94,32.53
KN,2022-10-03,2022-12-30,12.39,16.42,32.53
CGNT,2024-01-02,2024-03-28,6.24,8.27,32.53
TSM,2020-10-01,2020-12-31,76.92,101.94,32.53
INGVF,2021-01-04,2021-03-31,7.1,9.41,32.53
UMC,2023-01-03,2023-03-31,5.83,7.72,32.53
SVT,2021-07-01,2021-09-30,8.76,11.61,32.53
FNMAG,2024-01-02,2024-03-28,4.49,5.95,32.52
PBF,2023-07-03,2023-09-29,39.48,52.32,32.51
AURA,2023-04-03,2023-06-30,9.32,12.35,32.51
PSN,2024-01-02,2024-03-28,62.6,82.95,32.51
WBS,2021-01-04,2021-03-31,36.93,48.93,32.5
SSKN,2023-01-03,2023-03-31,8.0,10.6,32.5
ARI,2021-01-04,2021-03-31,7.08,9.38,32.5
VLY,2023-10-02,2023-12-29,7.85,10.4,32.49
ADEA,2022-10-03,2022-12-30,6.91,9.16,32.49
FLNG,2022-01-03,2022-03-31,16.37,21.68,32.49
LCFY,2023-10-02,2023-12-29,6.85,9.07,32.48
PAM,2022-10-03,2022-12-30,24.11,31.94,32.48
CUKPF,2023-10-02,2023-12-29,12.33,16.33,32.47
PNTG,2023-01-03,2023-03-31,10.78,14.28,32.47
ARHS,2022-10-03,2022-12-30,7.11,9.42,32.47
UGP,2020-10-01,2020-12-31,3.03,4.01,32.46
BUR,2023-01-03,2023-03-31,8.23,10.91,32.46
GPMT,2023-10-02,2023-12-29,4.27,5.66,32.46
HDSN,2022-10-03,2022-12-30,7.64,10.12,32.46
PRCT,2023-10-02,2023-12-29,31.64,41.91,32.46
WSR,2023-10-02,2023-12-29,9.01,11.94,32.46
BAMKF,2021-07-01,2021-09-30,9.4,12.44,32.45
ZUMZ,2020-10-01,2020-12-31,27.77,36.78,32.45
III,2021-04-01,2021-06-30,3.96,5.25,32.44
ADTTF,2024-01-02,2024-03-28,32.64,43.23,32.44
FRPT,2024-01-02,2024-03-28,87.48,115.86,32.44
LFMD,2023-10-02,2023-12-29,6.26,8.29,32.43
RMT,2020-10-01,2020-12-31,5.59,7.4,32.42
AA,2021-07-01,2021-09-30,35.84,47.46,32.41
ABVX,2024-01-02,2024-03-28,10.8,14.3,32.41
VVI,2023-04-03,2023-06-30,20.3,26.88,32.41
FITB,2020-10-01,2020-12-31,18.24,24.15,32.41
LXEH,2021-04-01,2021-06-30,15.2,20.13,32.4
ITUB,2023-10-02,2023-12-29,4.95,6.55,32.4
CLW,2021-07-01,2021-09-30,28.95,38.33,32.4
SRG,2021-01-04,2021-03-31,13.86,18.35,32.4
PRCH,2021-01-04,2021-03-31,13.37,17.7,32.39
AVDX,2022-07-01,2022-09-30,6.36,8.42,32.39
HZO,2020-10-01,2020-12-31,26.46,35.03,32.39
RSRV,2022-01-03,2022-03-31,151.51,200.58,32.39
NR,2023-07-03,2023-09-29,5.22,6.91,32.38
VTSI,2021-07-01,2021-09-30,7.66,10.14,32.38
TMDX,2022-01-03,2022-03-31,20.35,26.94,32.38
LEN-B,2023-10-02,2023-12-29,100.17,132.6,32.38
PARR,2023-01-03,2023-03-31,22.06,29.2,32.37
CALT,2023-01-03,2023-03-31,18.11,23.97,32.36
ERIC,2023-10-02,2023-12-29,4.65,6.15,32.35
MBWM,2023-10-02,2023-12-29,29.69,39.29,32.35
DHT,2023-01-03,2023-03-31,7.03,9.3,32.35
CNOB,2023-10-02,2023-12-29,16.86,22.32,32.35
FUPEF,2023-01-03,2023-03-31,23.37,30.92,32.34
WOR,2023-01-03,2023-03-31,29.4,38.91,32.34
DOCS,2023-10-02,2023-12-29,21.19,28.04,32.33
SXTC,2023-10-02,2023-12-29,3.0,3.97,32.33
VTSI,2021-04-01,2021-06-30,5.57,7.37,32.32
CBRE,2020-10-01,2020-12-31,47.4,62.72,32.32
HTH,2020-10-01,2020-12-31,19.36,25.62,32.32
ZYME,2022-10-03,2022-12-30,5.94,7.86,32.32
NEWT,2021-04-01,2021-06-30,20.01,26.47,32.32
HCA,2020-10-01,2020-12-31,120.17,159.01,32.32
NRIM,2022-10-03,2022-12-30,37.9,50.14,32.31
BASE,2023-10-02,2023-12-29,17.02,22.52,32.31
TCRT,2022-07-01,2022-09-30,195.0,258.0,32.31
SWI,2023-10-02,2023-12-29,8.7,11.51,32.31
FOXF,2023-01-03,2023-03-31,91.73,121.37,32.31
AE,2022-10-03,2022-12-30,27.87,36.87,32.31
INDI,2023-10-02,2023-12-29,6.13,8.11,32.3
ROAD,2024-01-02,2024-03-28,42.44,56.15,32.3
EMN,2020-10-01,2020-12-31,67.15,88.84,32.3
LII,2023-04-03,2023-06-30,244.07,322.89,32.29
SHLS,2022-07-01,2022-09-30,16.29,21.55,32.29
PRCT,2022-07-01,2022-09-30,31.34,41.46,32.29
PARA,2023-01-03,2023-03-31,16.47,21.78,32.29
PKOH,2023-10-02,2023-12-29,20.09,26.58,32.28
TBBA,2020-10-01,2020-12-31,5.67,7.5,32.28
PEB,2021-01-04,2021-03-31,18.22,24.1,32.28
ISPR,2023-10-02,2023-12-29,9.17,12.13,32.28
MBLY,2023-01-03,2023-03-31,32.71,43.27,32.28
CRNX,2024-01-02,2024-03-28,35.39,46.81,32.27
GECC,2023-07-03,2023-09-29,6.52,8.62,32.27
LFMDP,2023-04-03,2023-06-30,12.13,16.05,32.27
MUR,2021-01-04,2021-03-31,11.34,15.0,32.26
MRM,2023-01-03,2023-03-31,4.65,6.15,32.26
GENI,2023-04-03,2023-06-30,4.68,6.19,32.26
JPM,2020-10-01,2020-12-31,86.7,114.66,32.26
URI,2020-10-01,2020-12-31,171.67,227.04,32.26
PTSI,2021-01-04,2021-03-31,11.66,15.43,32.26
UPBD,2023-04-03,2023-06-30,22.5,29.76,32.25
MEDP,2024-01-02,2024-03-28,305.59,404.15,32.25
MDVLQ,2020-11-18,2020-12-31,569.0,752.5,32.25
OLLI,2024-04-01,2024-06-28,74.23,98.17,32.25
STR,2020-10-01,2020-12-31,6.76,8.95,32.24
TEVA,2024-01-02,2024-03-28,10.67,14.11,32.24
EDIT,2021-04-01,2021-06-30,42.83,56.64,32.24
PLTR,2023-01-03,2023-03-31,6.39,8.45,32.24
SONY,2020-10-01,2020-12-31,74.85,98.98,32.24
IBKR,2024-01-02,2024-03-28,84.14,111.27,32.24
PFGC,2022-10-03,2022-12-30,44.16,58.39,32.22
ONON,2024-01-02,2024-03-28,26.76,35.38,32.21
THNPY,2022-10-03,2022-12-30,11.23,14.84,32.21
AFYA,2021-04-01,2021-06-30,19.5,25.78,32.21
GO,2021-10-01,2021-12-31,21.39,28.28,32.21
HHH,2020-10-01,2020-12-31,56.91,75.24,32.21
SFBC,2021-01-04,2021-03-31,29.48,38.97,32.2
JRSH,2020-10-01,2020-12-31,3.73,4.94,32.2
ORIC,2023-04-03,2023-06-30,5.87,7.76,32.2
VVX,2020-10-01,2020-12-31,37.61,49.72,32.2
MOD,2023-07-03,2023-09-29,34.61,45.75,32.19
CNSL,2021-04-01,2021-06-30,6.65,8.79,32.18
ADTTF,2022-10-03,2022-12-30,12.27,16.22,32.18
CMPO,2024-01-02,2024-03-28,5.22,6.9,32.18
TERN,2023-10-02,2023-12-29,4.91,6.49,32.18
IPI,2021-10-01,2021-12-31,32.33,42.73,32.17
MTRN,2021-10-01,2021-12-31,68.59,90.66,32.17
WIX,2023-01-03,2023-03-31,75.51,99.8,32.17
CIM,2021-01-04,2021-03-31,19.6,25.9,32.17
FIVN,2020-10-01,2020-12-31,131.95,174.4,32.17
GPOR,2023-04-03,2023-06-30,79.5,105.07,32.16
CATO,2021-01-04,2021-03-31,6.91,9.13,32.16
SPWR,2021-01-04,2021-03-31,25.31,33.45,32.16
QTRX,2022-10-03,2022-12-30,10.48,13.85,32.16
DDOG,2023-10-02,2023-12-29,91.84,121.38,32.16
AMKR,2020-10-01,2020-12-31,11.01,14.55,32.16
REPL,2023-04-03,2023-06-30,17.57,23.22,32.16
TWLO,2023-01-03,2023-03-31,50.42,66.63,32.15
TGLS,2020-10-01,2020-12-31,5.06,6.69,32.15
MTRN,2023-01-03,2023-03-31,87.17,115.2,32.15
TX,2021-01-04,2021-03-31,22.43,29.64,32.15
PTGX,2021-01-04,2021-03-31,19.6,25.9,32.14
VSH,2023-04-03,2023-06-30,21.76,28.75,32.14
EYE,2023-10-02,2023-12-29,15.84,20.93,32.13
ESTA,2021-04-01,2021-06-30,66.1,87.34,32.13
NYC,2021-10-01,2021-12-31,8.03,10.61,32.13
STEL,2023-10-02,2023-12-29,20.73,27.38,32.13
INNV,2022-07-01,2022-09-30,4.45,5.88,32.13
UE,2021-01-04,2021-03-31,10.95,14.47,32.13
RNST,2023-10-02,2023-12-29,24.95,32.96,32.12
PAC,2023-01-03,2023-03-31,136.56,180.41,32.12
MATW,2020-10-01,2020-12-31,20.08,26.53,32.11
AES,2020-10-01,2020-12-31,15.87,20.97,32.11
SABR,2021-01-04,2021-03-31,11.21,14.81,32.11
ANTX,2023-10-02,2023-12-29,15.51,20.49,32.11
INTA,2022-10-03,2022-12-30,18.88,24.94,32.1
KINS,2021-01-04,2021-03-31,6.18,8.16,32.1
EVI,2022-10-03,2022-12-30,17.88,23.62,32.1
MEDP,2022-10-03,2022-12-30,160.8,212.41,32.1
CRDF,2020-10-01,2020-12-31,13.62,17.99,32.09
DENN,2021-01-04,2021-03-31,13.71,18.11,32.09
SPRY,2022-04-01,2022-06-30,3.21,4.24,32.09
TSEM,2021-10-01,2021-12-31,30.04,39.68,32.09
FNMFN,2021-10-01,2021-12-31,3.74,4.94,32.09
MLTX,2022-10-03,2022-12-30,7.95,10.5,32.08
ERIXF,2023-10-02,2023-12-29,4.8,6.34,32.08
DOYU,2022-10-03,2022-12-30,5.11,6.75,32.08
CVE,2022-01-03,2022-03-31,11.84,15.64,32.07
ZSL,2021-07-01,2021-09-30,23.45,30.97,32.07
ALDX,2022-10-03,2022-12-30,5.27,6.96,32.07
FNMAG,2023-10-02,2023-12-29,3.4,4.49,32.06
AAPL,2023-01-03,2023-03-31,123.9,163.61,32.05
Z,2023-01-03,2023-03-31,33.68,44.47,32.04
IBEX,2022-10-03,2022-12-30,18.82,24.85,32.04
AADI,2021-04-01,2021-06-30,19.2,25.35,32.03
VRNA,2021-10-01,2021-12-31,5.09,6.72,32.02
MLPB,2020-10-01,2020-12-31,6.97,9.2,32.02
ORC,2022-10-03,2022-12-30,5.88,7.77,32.02
SVRA,2023-10-02,2023-12-29,3.56,4.7,32.02
DESP,2024-01-02,2024-03-28,9.06,11.96,32.01
EFXT,2024-01-02,2024-03-28,4.39,5.79,32.01
HBCP,2023-10-02,2023-12-29,31.23,41.22,32.01
NYCB,2023-04-03,2023-06-30,24.44,32.26,32.0
PTSI,2020-10-01,2020-12-31,9.28,12.25,32.0
BXDIF,2020-10-01,2020-12-31,3.82,5.04,32.0
MDWD,2022-10-03,2022-12-30,10.22,13.49,32.0
TPC,2022-10-03,2022-12-30,5.72,7.55,31.99
DYN,2021-04-01,2021-06-30,15.94,21.04,31.99
KIM,2021-01-04,2021-03-31,12.25,16.17,31.99
TDBKF,2020-10-01,2020-12-31,9.56,12.62,31.99
STKL,2021-01-04,2021-03-31,11.19,14.77,31.99
AMBA,2021-10-01,2021-12-31,153.72,202.89,31.99
GRFS,2022-10-03,2022-12-30,6.44,8.5,31.99
CVCO,2023-10-02,2023-12-29,262.65,346.62,31.97
FMS,2023-01-03,2023-03-31,15.25,20.12,31.97
NVO,2022-10-03,2022-12-30,50.07,66.08,31.97
TOELY,2023-10-02,2023-12-29,67.32,88.84,31.97
WFC,2021-01-04,2021-03-31,27.2,35.9,31.97
WHLRL,2023-04-03,2023-06-28,35.0,46.19,31.97
SPCE,2021-01-04,2021-03-31,464.2,612.6,31.97
TRDA,2022-04-01,2022-06-30,9.23,12.18,31.96
TRIP,2024-01-02,2024-03-28,21.06,27.79,31.96
PDM,2023-10-02,2023-12-29,5.12,6.76,31.96
ALXO,2021-07-01,2021-09-30,55.97,73.86,31.96
VIRT,2022-01-03,2022-03-31,25.14,33.17,31.96
BPMC,2022-07-01,2022-09-30,49.93,65.89,31.96
UEC,2023-10-02,2023-12-29,4.85,6.4,31.96
PHM,2023-04-03,2023-06-30,58.35,76.99,31.95
PRTS,2021-04-01,2021-06-30,15.43,20.36,31.95
XOMA,2023-10-02,2023-12-29,14.02,18.5,31.95
FFIC,2021-01-04,2021-03-31,13.43,17.73,31.95
AFRM,2023-07-03,2023-09-29,16.12,21.27,31.95
CARE,2021-01-04,2021-03-31,10.58,13.96,31.95
HMST,2021-01-04,2021-03-31,29.93,39.48,31.94
ACIC,2023-10-02,2023-12-29,7.17,9.46,31.94
NUE,2022-01-03,2022-03-31,109.08,143.92,31.94
FMCCP,2024-01-02,2024-03-28,4.32,5.7,31.94
SSP,2020-10-01,2020-12-31,11.59,15.29,31.94
CLMB,2024-01-02,2024-03-28,53.45,70.52,31.93
DVN,2022-01-03,2022-03-31,38.64,50.98,31.93
GOVX,2021-01-04,2021-03-31,49.8,65.7,31.93
SLM,2023-04-03,2023-06-30,11.99,15.82,31.93
DV,2023-10-02,2023-12-29,27.88,36.78,31.92
BRSYF,2021-01-04,2021-03-31,3.07,4.05,31.92
PTCAY,2022-01-03,2022-03-31,12.66,16.7,31.92
ANTE,2021-01-04,2021-03-31,10.4,13.72,31.92
DOGZ,2021-07-01,2021-09-30,42.6,56.2,31.92
OLCLF,2023-01-03,2023-03-31,16.21,21.38,31.92
